trial_idx,vendor,model,temperature,reasoning_level,majority_vote,ground_truth
230,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
231,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
232,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
233,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
234,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
235,openai,gpt-5.2-2025-12-11,,medium,NEGATIVE,NEGATIVE
236,openai,gpt-5.2-2025-12-11,,medium,NEGATIVE,NEGATIVE
237,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
238,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
239,openai,gpt-5.2-2025-12-11,,medium,NEGATIVE,NEGATIVE
240,openai,gpt-5.2-2025-12-11,,medium,NEGATIVE,NEGATIVE
241,openai,gpt-5.2-2025-12-11,,medium,NEGATIVE,NEGATIVE
242,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
243,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
244,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
245,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
246,openai,gpt-5.2-2025-12-11,,medium,NEGATIVE,NEGATIVE
247,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
248,openai,gpt-5.2-2025-12-11,,medium,POSITIVE,POSITIVE
249,openai,gpt-5.2-2025-12-11,,medium,NEGATIVE,NEGATIVE
0,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
1,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
2,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
3,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
4,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,POSITIVE
5,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
6,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
7,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
8,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
9,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
10,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
11,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
12,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
13,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
14,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
15,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
16,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
17,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
18,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
19,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
20,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
21,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
22,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
23,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
24,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
25,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
26,openai,gpt-5.2-2025-12-11,,high,POSITIVE,NEGATIVE
27,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
28,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
29,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
30,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
31,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,POSITIVE
32,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
33,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
34,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
35,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
36,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
37,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
38,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
39,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
40,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
41,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
42,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
43,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
44,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
45,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
46,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
47,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
48,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
49,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
50,openai,gpt-5.2-2025-12-11,,high,POSITIVE,NEGATIVE
51,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
52,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
53,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
54,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
55,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
56,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
57,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
58,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
59,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
60,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
61,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
62,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
63,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
64,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
65,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
66,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
67,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
68,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
69,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
70,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
71,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
72,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
73,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
74,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,POSITIVE
75,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
76,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
77,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
78,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
79,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
80,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
81,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
82,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
83,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
84,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
85,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
86,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
87,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
88,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
89,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
90,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
91,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
92,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
93,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
94,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
95,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
96,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
97,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
98,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
99,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
100,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
101,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
102,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
103,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
104,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
105,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
106,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
107,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
108,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
109,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
110,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
111,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
112,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
113,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
114,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
115,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
116,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
117,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
118,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
119,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
120,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
121,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
122,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,POSITIVE
123,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
124,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
125,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
126,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
127,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
128,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
129,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
130,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
131,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
132,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
133,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
134,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
135,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
136,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
137,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
138,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
139,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
140,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
141,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
142,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
143,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
144,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
145,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
146,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
147,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
148,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
149,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
150,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
151,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
152,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
153,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
154,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
155,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
156,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
157,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
158,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
159,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
160,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
161,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
162,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
163,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
164,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
165,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
166,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
167,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
168,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
169,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
170,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
171,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
172,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
173,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
174,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
175,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
176,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
177,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
178,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
179,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
180,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
181,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
182,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
183,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
184,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
185,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
186,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
187,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
188,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
189,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
190,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
191,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
192,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
193,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
194,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
195,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
196,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
197,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
198,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
199,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
200,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
201,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
202,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
203,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
204,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
205,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
206,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
207,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
208,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
209,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
210,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
211,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
212,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
213,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
214,openai,gpt-5.2-2025-12-11,,high,POSITIVE,NEGATIVE
215,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
216,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
217,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
218,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
219,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
220,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
221,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
222,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,POSITIVE
223,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
224,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
225,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
226,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
227,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
228,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
229,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
230,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
231,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
232,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
233,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
234,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
235,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
236,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
237,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
238,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
239,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
240,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
241,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
242,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
243,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
244,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
245,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
246,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
247,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
248,openai,gpt-5.2-2025-12-11,,high,POSITIVE,POSITIVE
249,openai,gpt-5.2-2025-12-11,,high,NEGATIVE,NEGATIVE
0,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
1,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
2,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
3,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
4,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,POSITIVE
5,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
6,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
7,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
8,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
9,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
10,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
11,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
12,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
13,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
14,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
15,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
16,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
17,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
18,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
19,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
20,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
21,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
22,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
23,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
24,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
25,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
26,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
27,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
28,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
29,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
30,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
31,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,POSITIVE
32,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
33,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
34,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
35,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
36,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
37,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
38,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
39,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
40,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
41,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
42,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
43,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
44,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
45,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
46,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
47,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
48,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
49,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
50,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,NEGATIVE
51,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
52,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
53,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
54,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
55,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
56,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
57,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
58,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
59,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
60,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
61,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
62,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
63,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
64,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
65,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
66,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
67,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
68,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
69,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
70,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
71,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
72,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
73,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
74,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,POSITIVE
75,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
76,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
77,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
78,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
79,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
80,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
81,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
82,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
83,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
84,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
85,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
86,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
87,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
88,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
89,openai,gpt-5.2-2025-12-11,,xhigh,POSITIVE,POSITIVE
90,openai,gpt-5.2-2025-12-11,,xhigh,NEGATIVE,NEGATIVE
